Time (s)	X (km)	Y (km)	Z (km)	vx (km)	vy (km)	vz (km)
1699574.474203000311	-74358543.063174217939	116185324.287977710366	50374802.522955924273	-25.202883299718	-13.434354246433	-5.934539778632
1699582.763924149796	-74358751.987997099757	116185212.920847654343	50374753.327240787446	-25.202870792766	-13.434373433529	-5.934548276675
1699599.343366448767	-74359169.837331831455	116184990.186110377312	50374654.935599170625	-25.202845780312	-13.434411808742	-5.934565272999
1699632.502251046710	-74360005.534757286310	116184544.714727044106	50374458.151470556855	-25.202795761203	-13.434488563257	-5.934599266594
1699698.820020242594	-74361676.924633115530	116183653.764324635267	50374064.579831644893	-25.202695746184	-13.434642088647	-5.934667257575
1699831.455558634130	-74365019.684491574764	116181871.832971811295	50373277.423025958240	-25.202495808912	-13.434949204882	-5.934803254711
1700096.726635417202	-74371705.124693110585	116178307.848033621907	50371703.055293709040	-25.202096305245	-13.435563699360	-5.935075309765
1700627.268788983347	-74385075.687493562698	116171179.388902470469	50368554.103270336986	-25.201298779909	-13.436793737824	-5.935619663675
1701688.353096115636	-74411815.546348616481	116156920.511018231511	50362255.332382440567	-25.199709645077	-13.439258024531	-5.936709352083
1702749.437403247925	-74438553.723172605038	116142659.015330612659	50355955.404545277357	-25.198128374838	-13.441727946577	-5.937800358168
1704871.606017512735	-74492025.064018428326	116114128.146542206407	50343352.072391547263	-25.194989316330	-13.446684803075	-5.939986372255
1706993.774631777545	-74545489.776315644383	116085586.734250277281	50330744.095416679978	-25.191881379736	-13.451664518659	-5.942177803254
1711238.111860307166	-74652399.578006774187	116028472.083782508969	50305514.160406425595	-25.185757965513	-13.461693360861	-5.946577301605
1715482.449088836787	-74759283.648891359568	115971314.668799236417	50280265.504287809134	-25.179756302718	-13.471816117411	-5.950999617066
1719726.786317366408	-74866142.501797214150	115914114.087273284793	50254998.028617471457	-25.173874537159	-13.482034395008	-5.955445501509
1728215.460774425417	-75079786.565277174115	115799581.782948330045	50204406.209071874619	-25.162463163248	-13.502763750761	-5.964410923836
1736704.135231484426	-75293335.710908100009	115684871.822712942958	50153737.851854443550	-25.151508553494	-13.523893520676	-5.973479337118
1745192.809688543435	-75506793.749932721257	115569980.758435592055	50102992.058940745890	-25.140995086139	-13.545435181022	-5.982656307166
1753681.484145602444	-75720164.359695747495	115454905.047201812267	50052167.885937333107	-25.130906840253	-13.567399586486	-5.991947192437
1770658.833059720695	-76146657.316811934114	115224185.070036500692	49950280.400894850492	-25.111941025342	-13.612636924554	-6.010891082850
1787636.181973838946	-76572841.238193795085	114992681.853833734989	49848066.982446871698	-25.094478974267	-13.659679849541	-6.030349595086
1804613.530887957197	-76998740.512037441134	114760364.184550061822	49745518.590921692550	-25.078385794609	-13.708592679588	-6.050357812564
1821590.879802075448	-77424377.220049932599	114527199.840211600065	49642625.621028408408	-25.063524804071	-13.759429857815	-6.070947281259
1838568.228716193698	-77849771.114779248834	114293155.756859496236	49539377.961910128593	-25.049758451125	-13.812236165010	-6.092146013493
1872522.926544430200	-78699897.802365347743	113822292.872766479850	49331775.962765417993	-25.024960222956	-13.923888813359	-6.136465914539
1906477.624372666702	-79549232.073486611247	113347500.177804023027	49122623.837779618800	-25.002904408180	-14.043728474231	-6.183473184076
1940432.322200903203	-80397849.052307888865	112868498.517043158412	48911828.423694297671	-24.982538341029	-14.171803574584	-6.233272411246
1974387.020029139705	-81245788.943318769336	112385009.055655166507	48699293.806405536830	-24.962860355060	-14.308049662267	-6.285921887335
2008341.717857376207	-82093058.980372831225	111896756.815570488572	48484922.800331190228	-24.942931786195	-14.452307017323	-6.341439192692
2076251.113513849210	-83785467.632808536291	110904900.381455361843	48050284.021515429020	-24.898923408392	-14.763844652512	-6.460979699015
